referencia,titulo,categoria,preco,descricao,variacao,estoque,marca,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,video1
FST018A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 39,90","Código Ref.: FST018A

Material: Camurça Bege e Pelo Onça;

Enfeite: Ilhós na cor Ouro Light;

Palmilha: 4 mm de Espessura em Camurça Bege com taloneira na cor bege;

Salto: 8 mm de Altura;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro;

Solado: PVC Flexível, antiderrapante, na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/FST018A/Sapatilha Feminina 0.jpg,img/FST018A/Sapatilha Feminina 1.jpg,img/FST018A/Sapatilha Feminina 2.jpg,img/FST018A/Sapatilha Feminina 3.jpg,img/FST018A/Sapatilha Feminina 4.jpg,img/FST018A/Sapatilha Feminina 5.jpg,,,,,,,,,,,
20044V,Kit Bolsa Feminina,Calçados Femininos Bolsas,"R$ 179,90","Código Ref.: 20044V

Bolsa Grande

- Material Napa Vermelho

- Alça de mão e transversal (removível)

- Bolso externo e interno com zíper

- Zíper e Spikes em Metal na cor Dourado

- Dimensões: 28 cm (altura) X 37 cm (comprimento) x 14 cm (largura)

- Peso Embalado: 1200 gramas (aproximadamente)


Bolsa Carteira

- Material Napa Vermelho

- Bolso interno com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 10 cm (altura) X 20 cm (comprimento) x 4 cm (largura)

- Peso Embalado: 300 gramas (aproximadamente)

Peso Total Embalado 1500 gramas (aproximadamente)",,11,Modacc,img/20044V/Kit Bolsa Feminina 0.jpg,img/20044V/Kit Bolsa Feminina 1.jpg,img/20044V/Kit Bolsa Feminina 2.jpg,img/20044V/Kit Bolsa Feminina 3.jpg,img/20044V/Kit Bolsa Feminina 4.jpg,img/20044V/Kit Bolsa Feminina 5.jpg,img/20044V/Kit Bolsa Feminina 6.jpg,img/20044V/Kit Bolsa Feminina 7.jpg,,,,,,,,,
67026A,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 139,90","Código Ref.: 67026A

Material: Napa Blush e Matelassê Blush;

Enfeites: Detalhes em costuras matelassê e zíper na lateral interna;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Blush;

Solado de TR na cor Bege.
Dimensões da Caixa: 31,5 x 30 x 9,5 cm
Peso do Produto na Caixa: 1000 gramas (aproximadamente)",34,0,Torricella,img/67026A/Bota Bico Fino Feminina 0.jpg,img/67026A/Bota Bico Fino Feminina 1.jpg,img/67026A/Bota Bico Fino Feminina 2.jpg,img/67026A/Bota Bico Fino Feminina 3.jpg,img/67026A/Bota Bico Fino Feminina 4.jpg,img/67026A/Bota Bico Fino Feminina 5.jpg,img/67026A/Bota Bico Fino Feminina 6.jpg,img/67026A/Bota Bico Fino Feminina 7.jpg,img/67026A/Bota Bico Fino Feminina 8.jpg,img/67026A/Bota Bico Fino Feminina 9.jpg,img/67026A/Bota Bico Fino Feminina 10.mp4,,,,,,
67026A,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 139,90","Código Ref.: 67026A

Material: Napa Blush e Matelassê Blush;

Enfeites: Detalhes em costuras matelassê e zíper na lateral interna;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Blush;

Solado de TR na cor Bege.
Dimensões da Caixa: 31,5 x 30 x 9,5 cm
Peso do Produto na Caixa: 1000 gramas (aproximadamente)",35,0,Torricella,img/67026A/Bota Bico Fino Feminina 0.jpg,img/67026A/Bota Bico Fino Feminina 1.jpg,img/67026A/Bota Bico Fino Feminina 2.jpg,img/67026A/Bota Bico Fino Feminina 3.jpg,img/67026A/Bota Bico Fino Feminina 4.jpg,img/67026A/Bota Bico Fino Feminina 5.jpg,img/67026A/Bota Bico Fino Feminina 6.jpg,img/67026A/Bota Bico Fino Feminina 7.jpg,img/67026A/Bota Bico Fino Feminina 8.jpg,img/67026A/Bota Bico Fino Feminina 9.jpg,img/67026A/Bota Bico Fino Feminina 10.mp4,,,,,,
67026A,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 139,90","Código Ref.: 67026A

Material: Napa Blush e Matelassê Blush;

Enfeites: Detalhes em costuras matelassê e zíper na lateral interna;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Blush;

Solado de TR na cor Bege.
Dimensões da Caixa: 31,5 x 30 x 9,5 cm
Peso do Produto na Caixa: 1000 gramas (aproximadamente)",36,1,Torricella,img/67026A/Bota Bico Fino Feminina 0.jpg,img/67026A/Bota Bico Fino Feminina 1.jpg,img/67026A/Bota Bico Fino Feminina 2.jpg,img/67026A/Bota Bico Fino Feminina 3.jpg,img/67026A/Bota Bico Fino Feminina 4.jpg,img/67026A/Bota Bico Fino Feminina 5.jpg,img/67026A/Bota Bico Fino Feminina 6.jpg,img/67026A/Bota Bico Fino Feminina 7.jpg,img/67026A/Bota Bico Fino Feminina 8.jpg,img/67026A/Bota Bico Fino Feminina 9.jpg,img/67026A/Bota Bico Fino Feminina 10.mp4,,,,,,
67026A,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 139,90","Código Ref.: 67026A

Material: Napa Blush e Matelassê Blush;

Enfeites: Detalhes em costuras matelassê e zíper na lateral interna;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Blush;

Solado de TR na cor Bege.
Dimensões da Caixa: 31,5 x 30 x 9,5 cm
Peso do Produto na Caixa: 1000 gramas (aproximadamente)",37,1,Torricella,img/67026A/Bota Bico Fino Feminina 0.jpg,img/67026A/Bota Bico Fino Feminina 1.jpg,img/67026A/Bota Bico Fino Feminina 2.jpg,img/67026A/Bota Bico Fino Feminina 3.jpg,img/67026A/Bota Bico Fino Feminina 4.jpg,img/67026A/Bota Bico Fino Feminina 5.jpg,img/67026A/Bota Bico Fino Feminina 6.jpg,img/67026A/Bota Bico Fino Feminina 7.jpg,img/67026A/Bota Bico Fino Feminina 8.jpg,img/67026A/Bota Bico Fino Feminina 9.jpg,img/67026A/Bota Bico Fino Feminina 10.mp4,,,,,,
67026A,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 139,90","Código Ref.: 67026A

Material: Napa Blush e Matelassê Blush;

Enfeites: Detalhes em costuras matelassê e zíper na lateral interna;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Blush;

Solado de TR na cor Bege.
Dimensões da Caixa: 31,5 x 30 x 9,5 cm
Peso do Produto na Caixa: 1000 gramas (aproximadamente)",38,1,Torricella,img/67026A/Bota Bico Fino Feminina 0.jpg,img/67026A/Bota Bico Fino Feminina 1.jpg,img/67026A/Bota Bico Fino Feminina 2.jpg,img/67026A/Bota Bico Fino Feminina 3.jpg,img/67026A/Bota Bico Fino Feminina 4.jpg,img/67026A/Bota Bico Fino Feminina 5.jpg,img/67026A/Bota Bico Fino Feminina 6.jpg,img/67026A/Bota Bico Fino Feminina 7.jpg,img/67026A/Bota Bico Fino Feminina 8.jpg,img/67026A/Bota Bico Fino Feminina 9.jpg,img/67026A/Bota Bico Fino Feminina 10.mp4,,,,,,
67026A,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 139,90","Código Ref.: 67026A

Material: Napa Blush e Matelassê Blush;

Enfeites: Detalhes em costuras matelassê e zíper na lateral interna;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Blush;

Solado de TR na cor Bege.
Dimensões da Caixa: 31,5 x 30 x 9,5 cm
Peso do Produto na Caixa: 1000 gramas (aproximadamente)",39,0,Torricella,img/67026A/Bota Bico Fino Feminina 0.jpg,img/67026A/Bota Bico Fino Feminina 1.jpg,img/67026A/Bota Bico Fino Feminina 2.jpg,img/67026A/Bota Bico Fino Feminina 3.jpg,img/67026A/Bota Bico Fino Feminina 4.jpg,img/67026A/Bota Bico Fino Feminina 5.jpg,img/67026A/Bota Bico Fino Feminina 6.jpg,img/67026A/Bota Bico Fino Feminina 7.jpg,img/67026A/Bota Bico Fino Feminina 8.jpg,img/67026A/Bota Bico Fino Feminina 9.jpg,img/67026A/Bota Bico Fino Feminina 10.mp4,,,,,,
11010B,Bolsa Feminina,Calçados Femininos Bolsas,"R$ 129,90","Código Ref.: 11010B

- Material Napa Bege

- Alça de mão e de ombro (removível)

- Bolso interno com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 23 cm (altura) X 19 cm (comprimento) x 10 cm (largura)

- Peso Embalado: 600 gramas (aproximadamente)",,26,Modacc,img/11010B/Bolsa Feminina 0.jpg,img/11010B/Bolsa Feminina 1.jpg,img/11010B/Bolsa Feminina 2.jpg,,,,,,,,,,,,,,
11010E,Bolsa Feminina,Calçados Femininos Bolsas,"R$ 129,90","Código Ref.: 11010E

- Material Napa Caramelo

- Alça de mão e de ombro (removível)

- Bolso interno com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 23 cm (altura) X 19 cm (comprimento) x 10 cm (largura)

- Peso Embalado: 600 gramas (aproximadamente)",,19,Modacc,img/11010E/Bolsa Feminina 0.jpg,img/11010E/Bolsa Feminina 1.jpg,img/11010E/Bolsa Feminina 2.jpg,,,,,,,,,,,,,,
11024V,Bolsa Feminina,Calçados Femininos Bolsas,"R$ 129,90","Código Ref.: 11024V

- Material Napa Vermelho

- Alça Traseira

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 29 cm (altura) X 27 cm (comprimento) x 14 cm (largura)

- Peso Embalado: 750 gramas (aproximadamente)",,11,Modacc,img/11024V/Bolsa Feminina 0.jpg,img/11024V/Bolsa Feminina 1.jpg,img/11024V/Bolsa Feminina 2.jpg,img/11024V/Bolsa Feminina 3.jpg,img/11024V/Bolsa Feminina 4.jpg,,,,,,,,,,,,
20041Q,Mochila Feminina,Calçados Femininos Bolsas,"R$ 129,90","Código Ref.: 20041Q

- Material Napa Bege

- Alça Traseira e de mão

- Bolso externo e interno

- Zíper em Metal na cor Dourado


- Dimensões: 34 cm (altura) X 28 cm (comprimento) x 15 cm (largura)

Peso do Produto na Caixa: 1100 gramas (aproximadamente)",,8,Modacc,img/20041Q/Mochila Feminina 0.jpg,img/20041Q/Mochila Feminina 1.jpg,img/20041Q/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
11017Q,Bolsa Feminina,Calçados Femininos Bolsas,"R$ 126,90","Código Ref.: 11017Q

- Material Napa Cinza

- Alça de mão e de ombro (removível)

- Bolso interno com zíper

- Zíper e Feixe em Metal na cor Dourado

- Dimensões: 23 cm (altura) X 33 cm (comprimento) x 12 cm (largura)

- Peso Embalado: 1000 gramas (aproximadamente)",,1,Modacc,img/11017Q/Bolsa Feminina 0.jpg,img/11017Q/Bolsa Feminina 1.jpg,img/11017Q/Bolsa Feminina 2.jpg,,,,,,,,,,,,,,
20040B,Bolsa Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 20040B

- Material Napa Bege com detalhes em Sintético Cobra

- Alça de mão e de ombro (removível)

- Bolso externos internos com zíper

- Feixe em Metal na cor Dourado

- Dimensões: 18 cm (altura) X 23 cm (comprimento) x 11 cm (largura)

- Peso Embalado: 600 gramas (aproximadamente)",,14,Modacc,img/20040B/Bolsa Feminina 0.jpg,img/20040B/Bolsa Feminina 1.jpg,img/20040B/Bolsa Feminina 2.jpg,,,,,,,,,,,,,,
65020C,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 119,90","Código Ref.: 65020C

Material: Napa Croco na cor Bege;

Enfeites: Zíper na Cor Bege;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Croco na cor Bege;

Solado de TR na cor Bege.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",34,0,Torricella,img/65020C/Bota Bico Fino Feminina 0.jpg,img/65020C/Bota Bico Fino Feminina 1.jpg,img/65020C/Bota Bico Fino Feminina 2.jpg,img/65020C/Bota Bico Fino Feminina 3.jpg,img/65020C/Bota Bico Fino Feminina 4.jpg,img/65020C/Bota Bico Fino Feminina 5.jpg,img/65020C/Bota Bico Fino Feminina 6.jpg,img/65020C/Bota Bico Fino Feminina 7.jpg,img/65020C/Bota Bico Fino Feminina 8.jpg,img/65020C/Bota Bico Fino Feminina 9.jpg,img/65020C/Bota Bico Fino Feminina 10.mp4,,,,,,
65020C,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 119,90","Código Ref.: 65020C

Material: Napa Croco na cor Bege;

Enfeites: Zíper na Cor Bege;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Croco na cor Bege;

Solado de TR na cor Bege.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",35,0,Torricella,img/65020C/Bota Bico Fino Feminina 0.jpg,img/65020C/Bota Bico Fino Feminina 1.jpg,img/65020C/Bota Bico Fino Feminina 2.jpg,img/65020C/Bota Bico Fino Feminina 3.jpg,img/65020C/Bota Bico Fino Feminina 4.jpg,img/65020C/Bota Bico Fino Feminina 5.jpg,img/65020C/Bota Bico Fino Feminina 6.jpg,img/65020C/Bota Bico Fino Feminina 7.jpg,img/65020C/Bota Bico Fino Feminina 8.jpg,img/65020C/Bota Bico Fino Feminina 9.jpg,img/65020C/Bota Bico Fino Feminina 10.mp4,,,,,,
65020C,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 119,90","Código Ref.: 65020C

Material: Napa Croco na cor Bege;

Enfeites: Zíper na Cor Bege;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Croco na cor Bege;

Solado de TR na cor Bege.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",36,0,Torricella,img/65020C/Bota Bico Fino Feminina 0.jpg,img/65020C/Bota Bico Fino Feminina 1.jpg,img/65020C/Bota Bico Fino Feminina 2.jpg,img/65020C/Bota Bico Fino Feminina 3.jpg,img/65020C/Bota Bico Fino Feminina 4.jpg,img/65020C/Bota Bico Fino Feminina 5.jpg,img/65020C/Bota Bico Fino Feminina 6.jpg,img/65020C/Bota Bico Fino Feminina 7.jpg,img/65020C/Bota Bico Fino Feminina 8.jpg,img/65020C/Bota Bico Fino Feminina 9.jpg,img/65020C/Bota Bico Fino Feminina 10.mp4,,,,,,
65020C,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 119,90","Código Ref.: 65020C

Material: Napa Croco na cor Bege;

Enfeites: Zíper na Cor Bege;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Croco na cor Bege;

Solado de TR na cor Bege.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",37,1,Torricella,img/65020C/Bota Bico Fino Feminina 0.jpg,img/65020C/Bota Bico Fino Feminina 1.jpg,img/65020C/Bota Bico Fino Feminina 2.jpg,img/65020C/Bota Bico Fino Feminina 3.jpg,img/65020C/Bota Bico Fino Feminina 4.jpg,img/65020C/Bota Bico Fino Feminina 5.jpg,img/65020C/Bota Bico Fino Feminina 6.jpg,img/65020C/Bota Bico Fino Feminina 7.jpg,img/65020C/Bota Bico Fino Feminina 8.jpg,img/65020C/Bota Bico Fino Feminina 9.jpg,img/65020C/Bota Bico Fino Feminina 10.mp4,,,,,,
65020C,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 119,90","Código Ref.: 65020C

Material: Napa Croco na cor Bege;

Enfeites: Zíper na Cor Bege;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Croco na cor Bege;

Solado de TR na cor Bege.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",38,0,Torricella,img/65020C/Bota Bico Fino Feminina 0.jpg,img/65020C/Bota Bico Fino Feminina 1.jpg,img/65020C/Bota Bico Fino Feminina 2.jpg,img/65020C/Bota Bico Fino Feminina 3.jpg,img/65020C/Bota Bico Fino Feminina 4.jpg,img/65020C/Bota Bico Fino Feminina 5.jpg,img/65020C/Bota Bico Fino Feminina 6.jpg,img/65020C/Bota Bico Fino Feminina 7.jpg,img/65020C/Bota Bico Fino Feminina 8.jpg,img/65020C/Bota Bico Fino Feminina 9.jpg,img/65020C/Bota Bico Fino Feminina 10.mp4,,,,,,
65020C,Bota Bico Fino Feminina,Calçados Femininos Botas,"R$ 119,90","Código Ref.: 65020C

Material: Napa Croco na cor Bege;

Enfeites: Zíper na Cor Bege;

Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto;

Forro: Cacharrel, material espumado para maior conforto, na cor Café;

Salto: 10 cm de Altura e Revestido em Napa Croco na cor Bege;

Solado de TR na cor Bege.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",39,0,Torricella,img/65020C/Bota Bico Fino Feminina 0.jpg,img/65020C/Bota Bico Fino Feminina 1.jpg,img/65020C/Bota Bico Fino Feminina 2.jpg,img/65020C/Bota Bico Fino Feminina 3.jpg,img/65020C/Bota Bico Fino Feminina 4.jpg,img/65020C/Bota Bico Fino Feminina 5.jpg,img/65020C/Bota Bico Fino Feminina 6.jpg,img/65020C/Bota Bico Fino Feminina 7.jpg,img/65020C/Bota Bico Fino Feminina 8.jpg,img/65020C/Bota Bico Fino Feminina 9.jpg,img/65020C/Bota Bico Fino Feminina 10.mp4,,,,,,
88108C,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88108C

- Material Napa Caramelo Escuro e Croco Caramelo

- Alça Traseira e de mão

- Bolso externo e interno

- Zíper em Metal na cor Dourado

- Dimensões: 34 cm (altura) X 28 cm (comprimento) x 13 cm (largura)

Peso do Produto na Caixa: 700 gramas (aproximadamente)",,11,Sem Marca,img/88108C/Mochila Feminina 0.jpg,img/88108C/Mochila Feminina 1.jpg,img/88108C/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88108K,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88108K

- Material Napa Bege e Croco Bege

- Alça Traseira e de mão

- Bolso externo e interno

- Zíper em Metal na cor Dourado

- Dimensões: 34 cm (altura) X 28 cm (comprimento) x 13 cm (largura)

Peso do Produto na Caixa: 700 gramas (aproximadamente)",,7,Sem Marca,img/88108K/Mochila Feminina 0.jpg,img/88108K/Mochila Feminina 1.jpg,img/88108K/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88108P,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88108P

- Material Napa Preto Escuro e Croco Preto

- Alça Traseira e de mão

- Bolso externo e interno

- Zíper em Metal na cor Dourado

- Dimensões: 34 cm (altura) X 28 cm (comprimento) x 13 cm (largura)

Peso do Produto na Caixa: 700 gramas (aproximadamente)",,2,Sem Marca,img/88108P/Mochila Feminina 0.jpg,img/88108P/Mochila Feminina 1.jpg,img/88108P/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88126A,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88126A

- Material Nylon Azul

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 37 cm (altura) X 30 cm (comprimento) x 13 cm (largura)

- Peso Embalado: 700 gramas (aproximadamente)",,31,Sem Marca,img/88126A/Mochila Feminina 0.jpg,img/88126A/Mochila Feminina 1.jpg,img/88126A/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88126K,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88126K

- Material Nylon Bege

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 37 cm (altura) X 30 cm (comprimento) x 13 cm (largura)

- Peso Embalado: 700 gramas (aproximadamente)",,16,Sem Marca,img/88126K/Mochila Feminina 0.jpg,img/88126K/Mochila Feminina 1.jpg,img/88126K/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88126P,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88126P

- Material Nylon Preto

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 37 cm (altura) X 30 cm (comprimento) x 13 cm (largura)

- Peso Embalado: 700 gramas (aproximadamente)",,38,Sem Marca,img/88126P/Mochila Feminina 0.jpg,img/88126P/Mochila Feminina 1.jpg,img/88126P/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88126V,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88126V

- Material Nylon Vermelho

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 37 cm (altura) X 30 cm (comprimento) x 13 cm (largura)

- Peso Embalado: 700 gramas (aproximadamente)",,6,Sem Marca,img/88126V/Mochila Feminina 0.jpg,img/88126V/Mochila Feminina 1.jpg,img/88126V/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88130B,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88130B

- Material Napa Bege

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 33 cm (altura) X 28 cm (comprimento) x 12 cm (largura)

- Peso Embalado: 800 gramas (aproximadamente)",,6,Sem Marca,img/88130B/Mochila Feminina 0.jpg,img/88130B/Mochila Feminina 1.jpg,img/88130B/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88130C,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88130C

- Material Napa Caramelo

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 33 cm (altura) X 28 cm (comprimento) x 12 cm (largura)

- Peso Embalado: 800 gramas (aproximadamente)",,32,Sem Marca,img/88130C/Mochila Feminina 0.jpg,img/88130C/Mochila Feminina 1.jpg,img/88130C/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
88130K,Mochila Feminina,Calçados Femininos Bolsas,"R$ 119,90","Código Ref.: 88130K

- Material Napa Bege

- Alça Traseira e de mão

- Bolso interno e externo com zíper

- Zíper em Metal na cor Dourado

- Dimensões: 33 cm (altura) X 28 cm (comprimento) x 12 cm (largura)

- Peso Embalado: 800 gramas (aproximadamente)",,16,Sem Marca,img/88130K/Mochila Feminina 0.jpg,img/88130K/Mochila Feminina 1.jpg,img/88130K/Mochila Feminina 2.jpg,,,,,,,,,,,,,,
